student_id,date,sleep,stress,mood,energy,screenTime,workHours,activity,social
u10,2013-04-27,8.0,7.8,7.8,5.5,3.0,4.5,5.4,3.9
u10,2013-04-28,7.9,1,6.3,8.2,3.0,4.5,10.6,2.9
u10,2013-04-29,8.0,6.6,6.3,5.4,4.0,4.5,7.9,5.3
u10,2013-04-30,7.0,4.4,6.3,6.5,4.0,7.5,7.8,3.5
u10,2013-05-01,8.0,3.7,6.3,6.8,7.0,4.5,10.6,4.4
u10,2013-05-02,8.0,1,6.3,8.2,7.0,4.5,5.2,5.3
u10,2013-05-03,7.0,1,6.3,8.2,6.0,4.5,5.3,4.9
u10,2013-05-04,7.9,3.7,6.3,6.8,4.0,4.5,18.8,3.7
u10,2013-05-05,7.0,3.7,6.3,6.8,4.0,4.5,7.9,1.7
u10,2013-05-06,8.0,3.7,6.3,6.8,4.0,4.5,5.3,4.2
u10,2013-05-07,5.0,1,6.3,8.2,6.0,7.5,0,5.6
u10,2013-05-08,10.0,1,6.3,8.2,5.0,6.0,5.2,6.1
u10,2013-05-09,7.9,1,6.3,8.2,5.0,4.5,7.9,4.5
u10,2013-05-10,10.0,3.7,6.3,6.8,5.0,4.5,5.3,4.2
u10,2013-05-11,10.0,3.7,6.3,6.8,4.0,4.5,2.6,4.6
u10,2013-05-12,10.0,3.7,6.3,6.8,5.0,4.5,7.8,1.9
u10,2013-05-13,7.9,3.7,6.3,6.8,8.0,6.0,7.9,4.9
u10,2013-05-14,10.0,3.7,6.3,6.8,4.0,6.0,5.3,4.5
u10,2013-05-15,7.9,5.5,5.5,5.5,5.0,4.5,7.9,3.6
u10,2013-05-16,10.0,3.7,7.8,7.5,7.0,4.5,2.6,4.7
u10,2013-05-17,7.9,1,5.5,7.8,6.0,4.5,2.6,3.4
u10,2013-05-18,7.9,3.2,6.3,7.0,4.0,4.5,13.2,1.9
u10,2013-05-19,7.9,3.7,6.3,6.8,5.0,4.5,7.8,4.3
u10,2013-05-20,7.9,3.7,6.3,6.8,6.0,4.5,6.4,4.9
u10,2013-05-21,10.0,3.7,6.3,6.8,4.0,4.5,13.2,6.2
u10,2013-05-22,7.9,3.7,6.3,6.8,3.0,4.5,0,6.2
u10,2013-05-23,7.9,7.8,6.3,4.8,5.0,4.5,10.6,4.7
u10,2013-05-24,7.9,3.7,6.3,6.8,3.0,4.5,7.8,6.3
u10,2013-05-25,7.9,3.7,6.3,6.8,5.0,4.5,2.6,6.9
u10,2013-05-26,7.9,3.7,6.3,6.8,3.0,4.5,13.4,10
u10,2013-05-27,7.9,3.7,6.3,6.8,5.0,4.5,0,5.5
u10,2013-05-28,7.9,3.7,6.3,6.8,7.0,6.0,5.3,8.4
u10,2013-05-29,7.0,3.7,6.3,6.8,5.0,7.5,16.1,8.6
u10,2013-05-30,7.9,3.7,6.3,6.8,3.0,4.5,3.0,3.2
u10,2013-05-31,7.9,3.7,6.3,6.8,2.0,4.5,3.5,3.7
u10,2013-06-01,7.9,3.7,6.3,6.8,4.0,6.0,0,4.8
u10,2013-06-02,7.9,3.7,6.3,6.8,5.5,4.5,6.8,4.8
u10,2013-06-03,7.9,3.7,6.3,6.8,5.5,4.5,6.8,4.8
u10,2013-06-04,7.9,3.7,6.3,6.8,5.5,4.5,6.8,4.8
u10,2013-06-05,7.9,3.7,6.3,6.8,5.5,4.5,6.8,4.8
u12,2013-03-27,6.0,4.1,5.5,6.2,8.9,8.0,7.1,5.0
u12,2013-03-28,8.0,7.0,5.5,4.8,7.8,5.5,5.3,6.1
u12,2013-03-29,8.0,1,5.5,7.8,5.5,14,8.1,6.5
u12,2013-03-30,7.0,3.2,5.5,6.6,5.5,4.5,5.4,7.1
u12,2013-03-31,9.0,4.1,5.5,6.2,5.5,6.0,5.4,4.6
u12,2013-04-01,7.0,7.8,5.5,4.4,6.6,4.5,10.6,7.1
u12,2013-04-02,8.0,4.1,5.5,6.2,6.6,4.5,5.4,3.5
u12,2013-04-03,7.5,3.2,5.5,6.6,8.9,7.5,10.6,7.6
u12,2013-04-04,7.0,5.5,5.5,5.5,7.8,4.5,13.4,5.4
u12,2013-04-05,8.0,7.8,5.5,4.4,3.2,4.5,10.7,9.1
u12,2013-04-06,7.9,5.5,5.5,5.5,7.8,11.5,2.7,7.0
u12,2013-04-07,7.9,4.1,5.5,6.2,6.6,6.0,7.1,4.8
u12,2013-04-08,5.0,4.1,5.5,6.2,3.2,6.0,9.6,4.6
u12,2013-04-09,7.9,1,5.5,7.8,6.6,4.5,17.7,6.2
u12,2013-04-10,6.5,7.8,5.5,4.4,7.8,6.0,16.1,6.2
u12,2013-04-11,8.0,1,5.5,7.8,6.6,4.5,7.9,4.7
u12,2013-04-12,7.0,4.1,5.5,6.2,7.8,6.0,8.1,5.6
u12,2013-04-13,9.0,4.1,5.5,6.2,5.5,4.5,0,4.5
u12,2013-04-14,8.0,5.5,5.5,5.5,2.1,4.5,2.7,2.6
u12,2013-04-15,6.0,1,5.5,7.8,6.6,6.0,2.7,5.1
u12,2013-04-16,6.0,1,5.5,7.8,6.6,6.0,2.6,4.7
u12,2013-04-17,7.9,4.1,5.5,6.2,7.8,5.5,5.4,4.5
u12,2013-04-18,7.9,4.1,5.5,6.2,8.9,6.0,13.2,4.2
u12,2013-04-19,7.9,10,5.5,3.2,8.9,4.5,7.9,5.4
u12,2013-04-20,7.9,4.1,5.5,6.2,6.6,4.5,5.3,4.7
u12,2013-04-21,7.9,4.1,5.5,6.2,8.9,4.5,2.6,3.0
u12,2013-04-22,7.9,4.1,5.5,6.2,7.8,7.5,0,4.8
u12,2013-04-23,7.9,4.1,5.5,6.2,6.6,4.5,5.3,5.1
u12,2013-04-24,7.9,4.1,5.5,6.2,4.4,6.0,2.6,2.8
u12,2013-04-25,7.9,1,5.5,7.8,6.6,4.5,2.6,2.6
u12,2013-04-26,7.9,4.1,5.5,6.2,7.8,4.5,8.1,5.4
u12,2013-04-27,7.9,4.1,5.5,6.2,4.4,4.5,3.0,3.4
u12,2013-04-28,7.9,4.1,5.5,6.2,5.5,4.5,5.3,3.8
u12,2013-04-29,7.9,5.5,5.5,5.5,8.9,6.0,10.6,5.8
u12,2013-04-30,7.0,5.5,5.5,5.5,4.4,7.5,0,3.6
u12,2013-05-01,7.9,4.1,5.5,6.2,10,4.5,7.9,4.3
u12,2013-05-02,7.9,4.1,5.5,6.2,8.9,4.5,2.6,5.8
u12,2013-05-03,8.0,4.1,5.5,6.2,10,4.5,5.3,4.6
u12,2013-05-04,7.9,4.1,5.5,6.2,4.4,4.5,2.6,7.5
u12,2013-05-05,7.9,4.1,5.5,6.2,4.4,4.5,0,1.8
u12,2013-05-06,7.9,4.1,5.5,6.2,4.4,4.5,2.6,5.1
u12,2013-05-07,7.9,1,5.5,7.8,6.6,7.5,8.1,4.3
u12,2013-05-08,7.9,1,5.5,7.8,10,6.0,5.3,6.3
u12,2013-05-09,7.9,4.1,5.5,6.2,5.5,4.5,13.2,5.8
u12,2013-05-10,7.9,4.1,5.5,6.2,6.6,4.5,10.7,6.1
u12,2013-05-11,7.9,4.1,5.5,6.2,6.6,4.5,10.7,4.0
u12,2013-05-12,7.9,4.1,5.5,6.2,5.5,4.5,5.2,4.9
u12,2013-05-13,7.9,4.1,5.5,6.2,7.8,6.0,19.1,7.9
u12,2013-05-14,7.9,4.1,5.5,6.2,5.5,6.0,13.4,7.5
u12,2013-05-15,7.9,4.1,5.5,6.2,8.9,4.5,5.2,5.8
u12,2013-05-16,11.0,4.1,5.5,6.2,7.8,4.5,8.1,5.2
u12,2013-05-17,7.9,4.1,5.5,6.2,8.9,4.5,26.9,6.1
u12,2013-05-18,7.9,4.1,5.5,6.2,10,4.5,10.6,4.6
u12,2013-05-19,7.9,4.1,5.5,6.2,7.8,4.5,5.3,7.3
u12,2013-05-20,7.9,4.1,5.5,6.2,4.4,4.5,2.7,5.7
u12,2013-05-21,7.9,4.1,5.5,6.2,6.6,6.0,10.7,5.4
u12,2013-05-22,7.9,4.1,5.5,6.2,4.4,7.5,2.7,6.0
u12,2013-05-23,7.9,3.2,5.5,6.6,6.6,4.5,7.8,3.8
u12,2013-05-24,7.9,4.1,5.5,6.2,7.8,4.5,5.4,7.5
u12,2013-05-25,11.0,4.1,5.5,6.2,6.6,4.5,5.4,5.9
u12,2013-05-26,7.9,4.1,5.5,6.2,10,4.5,10.7,10
u12,2013-05-27,7.9,4.1,5.5,6.2,5.5,4.5,7.7,5.7
u12,2013-05-28,7.9,4.1,5.5,6.2,8.9,7.5,7.9,5.2
u12,2013-05-29,7.9,4.1,5.5,6.2,10,7.5,10.6,5.5
u12,2013-05-30,7.9,4.1,5.5,6.2,3.2,4.5,13.8,5.8
u12,2013-05-31,11.0,4.1,5.5,6.2,2.1,4.5,0,4.5
u12,2013-06-01,7.9,4.1,5.5,6.2,2.1,4.5,0,2.1
u12,2013-06-02,7.9,4.1,5.5,6.2,6.7,4.5,7.2,5.3
u12,2013-06-03,11.0,4.1,5.5,6.2,6.7,4.5,7.2,5.3
u12,2013-06-04,7.9,4.1,5.5,6.2,6.7,4.5,7.2,5.3
u12,2013-06-05,7.9,4.1,5.5,6.2,6.7,4.5,7.2,5.3
u13,2013-03-27,8.0,5.0,5.5,5.8,4.4,4.5,5.6,4.9
u13,2013-03-28,8.0,5.0,5.5,5.8,4.4,4.5,5.6,4.9
u13,2013-03-29,8.0,5.0,5.5,5.8,3.0,4.5,3.4,3.5
u13,2013-03-30,8.0,5.0,5.5,5.8,2.0,4.5,0,5.9
u13,2013-03-31,8.0,5.0,5.5,5.8,2.0,4.5,0,1.1
u13,2013-04-01,8.0,5.0,5.5,5.8,5.0,4.5,0,3.2
u13,2013-04-02,8.0,5.0,5.5,5.8,5.0,6.0,2.6,4.9
u13,2013-04-03,8.0,5.0,5.5,5.8,6.0,4.5,0,5.0
u13,2013-04-04,8.0,5.0,5.5,5.8,7.0,4.5,2.6,6.7
u13,2013-04-05,8.0,5.0,5.5,5.8,6.0,4.5,2.6,4.4
u13,2013-04-06,8.0,5.0,5.5,5.8,7.0,4.5,10.6,4.6
u13,2013-04-07,8.0,5.0,5.5,5.8,6.0,4.5,5.3,3.5
u13,2013-04-08,8.0,5.0,5.5,5.8,5.0,6.0,0,2.2
u13,2013-04-09,8.0,5.0,5.5,5.8,6.0,6.0,5.3,2.5
u13,2013-04-10,8.0,5.0,5.5,5.8,4.0,4.5,5.4,6.6
u13,2013-04-11,8.0,5.0,5.5,5.8,5.0,4.5,2.6,4.7
u13,2013-04-12,8.0,5.0,5.5,5.8,7.0,4.5,2.7,9.4
u13,2013-04-13,8.0,5.0,5.5,5.8,2.0,4.5,0,3.4
u13,2013-04-14,8.0,5.0,5.5,5.8,5.0,4.5,5.5,4.8
u13,2013-04-15,8.0,5.0,5.5,5.8,5.0,6.0,10.4,4.6
u13,2013-04-16,8.0,5.0,5.5,5.8,3.0,4.5,2.7,5.3
u13,2013-04-17,8.0,5.0,5.5,5.8,5.0,4.5,2.7,4.5
u13,2013-04-18,8.0,5.0,5.5,5.8,4.0,4.5,3.4,7.9
u13,2013-04-19,8.0,5.0,5.5,5.8,5.0,4.5,0,3.7
u13,2013-04-20,8.0,5.0,5.5,5.8,4.0,4.5,13.8,4.1
u13,2013-04-21,8.0,5.0,5.5,5.8,2.0,4.5,3.0,2.3
u13,2013-04-22,8.0,5.0,5.5,5.8,5.0,6.0,2.7,7.2
u13,2013-04-23,8.0,5.0,5.5,5.8,6.0,6.0,5.5,7.6
u13,2013-04-24,8.0,5.0,5.5,5.8,4.4,4.5,4.2,3.8
u13,2013-04-25,8.0,5.0,5.5,5.8,5.0,4.5,2.9,5.0
u13,2013-04-26,8.0,5.0,5.5,5.8,3.0,4.5,10.7,6.3
u13,2013-04-27,8.0,5.0,5.5,5.8,2.0,4.5,0,3.6
u13,2013-04-28,8.0,5.0,5.5,5.8,10,4.5,7.1,8.6
u13,2013-04-29,8.0,5.0,5.5,5.8,4.0,4.5,4.7,5.5
u13,2013-04-30,8.0,5.0,5.5,5.8,5.0,6.0,0,6.3
u13,2013-05-01,8.0,5.0,5.5,5.8,5.0,4.5,10.7,6.1
u13,2013-05-02,8.0,5.0,5.5,5.8,2.0,4.5,0,3.2
u13,2013-05-03,8.0,5.0,5.5,5.8,4.4,4.5,5.6,4.9
u13,2013-05-04,8.0,5.0,5.5,5.8,2.0,4.5,0,2.3
u13,2013-05-05,8.0,5.0,5.5,5.8,3.0,4.5,6.3,2.7
u13,2013-05-06,8.0,5.0,5.5,5.8,5.0,4.5,3.0,3.8
u13,2013-05-07,8.0,5.0,5.5,5.8,4.4,6.0,5.6,4.9
u13,2013-05-08,8.0,5.0,5.5,5.8,4.4,4.5,5.6,4.9
u13,2013-05-09,8.0,5.0,5.5,5.8,4.4,4.5,5.6,4.9
u13,2013-05-10,8.0,5.0,5.5,5.8,4.0,4.5,0,3.8
u13,2013-05-11,8.0,5.0,5.5,5.8,3.0,4.5,14.1,7.1
u13,2013-05-12,8.0,5.0,5.5,5.8,2.0,4.5,34.5,4.2
u13,2013-05-13,8.0,5.0,5.5,5.8,4.0,6.0,0,6.1
u13,2013-05-14,8.0,5.0,5.5,5.8,2.0,4.5,5.6,4.1
u13,2013-05-15,8.0,5.0,5.5,5.8,3.0,4.5,8.7,8.7
u13,2013-05-16,8.0,5.0,5.5,5.8,3.0,4.5,10.7,4.4
u13,2013-05-17,8.0,5.0,5.5,5.8,5.0,4.5,11.1,10
u13,2013-05-18,8.0,5.0,5.5,5.8,5.0,4.5,5.3,4.8
u13,2013-05-19,8.0,5.0,5.5,5.8,5.0,4.5,0,2.1
u13,2013-05-20,8.0,5.0,5.5,5.8,2.0,4.5,2.7,3.3
u13,2013-05-21,8.0,5.0,5.5,5.8,6.0,4.5,8.2,6.0
u13,2013-05-22,8.0,5.0,5.5,5.8,8.0,4.5,3.8,6.0
u13,2013-05-23,8.0,5.0,5.5,5.8,8.0,4.5,2.6,8.4
u13,2013-05-24,8.0,5.0,5.5,5.8,9.0,4.5,19.1,5.3
u13,2013-05-25,8.0,5.0,5.5,5.8,2.0,4.5,6.2,3.3
u13,2013-05-26,8.0,5.0,5.5,5.8,3.0,4.5,31.8,2.1
u13,2013-05-27,8.0,5.0,5.5,5.8,4.0,4.5,0,4.2
u13,2013-05-28,8.0,5.0,5.5,5.8,4.0,4.5,0,4.6
u13,2013-05-29,8.0,5.0,5.5,5.8,3.0,7.5,15.5,6.0
u13,2013-05-30,8.0,5.0,5.5,5.8,2.0,4.5,10.0,3.0
u13,2013-05-31,8.0,5.0,5.5,5.8,4.4,4.5,5.6,4.9
u13,2013-06-01,8.0,5.0,5.5,5.8,4.4,4.5,5.6,4.9
u13,2013-06-02,8.0,5.0,5.5,5.8,4.4,4.5,5.6,4.9
u13,2013-06-03,8.0,5.0,5.5,5.8,4.4,4.5,5.6,4.9
u13,2013-06-04,8.0,5.0,5.5,5.8,4.4,4.5,5.6,4.9
u13,2013-06-05,8.0,5.0,5.5,5.8,4.4,4.5,5.6,4.9
u14,2013-03-27,7.0,3.7,7.8,7.5,6.6,4.5,10.4,3.7
u14,2013-03-28,7.0,7.8,7.8,5.5,6.6,8.0,29.1,6.5
u14,2013-03-29,7.0,4.4,7.8,7.2,7.8,6.5,29.6,7.7
u14,2013-03-30,5.0,1,7.8,8.9,7.8,5.5,29.1,5.9
u14,2013-03-31,7.0,3.7,7.8,7.5,8.9,4.5,23.8,6.4
u14,2013-04-01,7.0,3.2,7.8,7.8,8.9,11.5,15.9,5.6
u14,2013-04-02,9.0,3.7,7.8,7.5,6.6,13.5,7.9,4.7
u14,2013-04-03,6.0,3.2,7.8,7.8,6.6,9.5,29.1,8.9
u14,2013-04-04,8.0,3.2,7.8,7.8,5.5,7.5,21.5,8.3
u14,2013-04-05,6.0,3.2,7.8,7.8,4.4,13.5,15.9,5.0
u14,2013-04-06,8.0,3.2,7.8,7.8,6.6,5.5,39.7,7.1
u14,2013-04-07,5.0,3.7,7.8,7.5,7.8,4.5,29.1,6.4
u14,2013-04-08,7.0,3.2,7.8,7.8,6.6,6.0,13.2,5.0
u14,2013-04-09,6.0,3.2,7.8,7.8,7.8,14,7.8,5.2
u14,2013-04-10,6.0,3.7,7.8,7.5,7.8,14,29.6,10
u14,2013-04-11,9.0,3.2,7.8,7.8,4.4,6.0,15.9,6.8
u14,2013-04-12,7.0,3.2,7.8,7.8,4.4,6.5,5.2,4.7
u14,2013-04-13,7.0,3.2,7.8,7.8,5.7,6.5,40.0,1.9
u14,2013-04-14,7.0,3.2,7.8,7.8,5.5,4.5,15.9,6.2
u14,2013-04-15,8.0,3.2,7.8,7.8,7.8,14,10.4,5.0
u14,2013-04-16,7.0,3.2,7.8,7.8,5.5,13.0,21.2,5.8
u14,2013-04-17,8.0,3.2,7.8,7.8,5.5,9.5,15.9,5.6
u14,2013-04-18,7.0,3.2,7.8,7.8,8.9,9.5,5.4,4.2
u14,2013-04-19,7.0,3.7,7.8,7.5,4.4,4.5,20.9,5.5
u14,2013-04-20,7.0,3.2,7.8,7.8,4.4,4.5,26.5,6.0
u14,2013-04-21,7.0,3.7,7.8,7.5,4.4,4.5,7.9,5.9
u14,2013-04-22,6.0,3.7,7.8,7.5,2.1,6.0,8.1,7.9
u14,2013-04-23,7.0,3.7,7.8,7.5,7.8,6.0,18.3,6.5
u14,2013-04-24,7.0,3.7,7.8,7.5,4.4,4.5,8.1,5.2
u14,2013-04-25,7.0,3.7,7.8,7.5,5.5,4.5,26.5,6.7
u14,2013-04-26,7.0,3.2,7.8,7.8,7.8,4.5,21.2,5.0
u14,2013-04-27,7.0,3.7,7.8,7.5,5.7,4.5,32.4,4.9
u14,2013-04-28,7.0,3.7,7.8,7.5,5.5,4.5,15.9,6.1
u14,2013-04-29,4.0,4.0,7.8,7.4,4.4,4.5,13.4,9.5
u14,2013-04-30,7.0,4.4,7.8,7.2,3.2,9.0,7.9,5.5
u14,2013-05-01,6.0,3.7,7.8,7.5,4.4,4.5,7.8,8.0
u14,2013-05-02,9.0,3.7,7.8,7.5,6.6,7.5,18.5,6.6
u14,2013-05-03,9.0,3.7,7.8,7.5,6.6,4.5,18.3,7.6
u14,2013-05-04,7.0,3.7,7.8,7.5,2.1,4.5,37.6,6.0
u14,2013-05-05,7.0,3.7,7.8,7.5,5.5,4.5,7.9,5.0
u14,2013-05-06,7.0,3.7,7.8,7.5,3.2,4.5,7.9,4.2
u14,2013-05-07,7.0,3.7,7.8,7.5,3.2,7.5,8.7,7.0
u14,2013-05-08,7.0,5.5,7.8,6.6,6.6,4.5,13.4,6.0
u14,2013-05-09,8.0,5.5,7.8,6.6,10,4.5,0,4.8
u14,2013-05-10,7.0,3.7,7.8,7.5,5.7,4.5,77.1,2.1
u14,2013-05-11,7.0,3.7,7.8,7.5,5.7,4.5,0,1.1
u14,2013-05-12,7.0,3.7,7.8,7.5,7.8,4.5,15.9,8.7
u14,2013-05-13,7.0,3.7,7.8,7.5,3.2,6.0,10.6,5.3
u14,2013-05-14,7.0,3.7,7.8,7.5,5.5,4.5,29.1,6.7
u14,2013-05-15,7.0,3.7,7.8,7.5,5.5,4.5,13.4,5.5
u14,2013-05-16,7.0,3.7,7.8,7.5,5.7,4.5,7.8,3.5
u14,2013-05-17,7.0,3.7,7.8,7.5,5.7,4.5,2.9,2.9
u14,2013-05-18,7.0,3.7,7.8,7.5,5.7,4.5,15.2,5.4
u14,2013-05-19,7.0,3.7,7.8,7.5,2.1,4.5,0,1.2
u14,2013-05-20,7.0,5.5,7.8,6.6,3.2,4.5,2.6,4.2
u14,2013-05-21,7.0,3.7,7.8,7.5,5.7,4.5,6.2,2.6
u14,2013-05-22,7.0,3.7,7.8,7.5,4.4,4.5,12.3,4.1
u14,2013-05-23,7.0,3.7,7.8,7.5,5.7,6.0,0,1.2
u14,2013-05-24,7.0,3.7,7.8,7.5,5.7,4.5,0,3.0
u14,2013-05-25,7.0,3.7,7.8,7.5,5.7,4.5,0,5.4
u14,2013-05-26,7.0,3.7,7.8,7.5,5.5,4.5,5.8,4.2
u14,2013-05-27,7.0,3.7,7.8,7.5,5.7,4.5,0,1
u14,2013-05-28,7.0,3.7,7.8,7.5,2.1,4.5,0,5.3
u14,2013-05-29,7.0,3.7,7.8,7.5,6.6,7.5,2.6,9.2
u14,2013-05-30,7.0,3.7,7.8,7.5,5.7,4.5,0,3.5
u14,2013-05-31,7.0,3.7,7.8,7.5,5.7,4.5,15.2,5.4
u14,2013-06-01,7.0,3.7,7.8,7.5,5.7,4.5,15.2,5.4
u14,2013-06-02,7.0,3.7,7.8,7.5,5.7,4.5,15.2,5.4
u14,2013-06-03,7.0,3.7,7.8,7.5,5.7,6.0,15.2,5.4
u14,2013-06-04,7.0,3.7,7.8,7.5,5.7,4.5,15.2,5.4
u14,2013-06-05,7.0,3.7,7.8,7.5,5.7,4.5,15.2,5.4
u15,2013-03-27,7.0,2.4,5.5,7.0,7.8,4.5,7.1,4.2
u15,2013-03-28,7.0,2.4,5.5,7.0,3.2,4.5,15.9,4.0
u15,2013-03-29,7.5,1,5.5,7.8,10,7.5,10.6,6.2
u15,2013-03-30,7.0,7.8,5.5,4.4,10,5.5,2.7,6.3
u15,2013-03-31,8.0,1,5.5,7.8,5.5,4.5,0,10
u15,2013-04-01,7.0,1,5.5,7.8,5.5,4.5,10.6,6.7
u15,2013-04-02,7.0,2.4,5.5,7.0,5.5,4.5,0,2.9
u15,2013-04-03,7.3,5.5,5.5,5.5,10,10.5,18.0,6.7
u15,2013-04-04,7.0,2.4,5.5,7.0,5.5,4.5,0,3.2
u15,2013-04-05,6.0,1,5.5,7.8,7.8,4.5,2.9,5.6
u15,2013-04-06,7.0,2.4,5.5,7.0,7.8,4.5,5.2,3.2
u15,2013-04-07,7.0,2.4,5.5,7.0,3.2,4.5,7.5,3.1
u15,2013-04-08,8.7,2.4,5.5,7.0,5.5,10.0,5.3,7.2
u15,2013-04-09,8.0,1,5.5,7.8,7.8,8.5,10.6,4.5
u15,2013-04-10,7.0,2.4,5.5,7.0,3.2,10.5,2.6,6.1
u15,2013-04-11,7.0,2.4,5.5,7.0,5.5,4.5,0,1.7
u15,2013-04-12,6.0,2.4,5.5,7.0,5.5,7.5,10.6,3.6
u15,2013-04-13,7.0,2.4,5.5,7.0,3.2,4.5,5.9,4.0
u15,2013-04-14,7.0,2.4,5.5,7.0,3.2,4.5,0,3.6
u15,2013-04-15,6.0,2.4,5.5,7.0,10,7.0,7.9,4.8
u15,2013-04-16,7.0,2.4,5.5,7.0,5.5,14,13.0,3.6
u15,2013-04-17,8.5,1,5.5,7.8,5.5,7.5,9.7,4.2
u15,2013-04-18,6.0,2.4,5.5,7.0,5.5,4.5,27.7,2.8
u15,2013-04-19,7.0,2.4,5.5,7.0,5.5,9.5,8.6,3.3
u15,2013-04-20,7.0,2.4,5.5,7.0,3.2,4.5,36.0,2.9
u15,2013-04-21,7.0,2.4,5.5,7.0,5.5,4.5,0,1.8
u15,2013-04-22,8.0,2.4,5.5,7.0,3.2,7.5,8.4,4.8
u15,2013-04-23,7.0,2.4,5.5,7.0,5.5,4.5,2.9,6.0
u15,2013-04-24,7.0,2.4,5.5,7.0,5.5,4.5,7.2,4.1
u15,2013-04-25,7.0,2.4,5.5,7.0,5.5,4.5,21.2,3.2
u15,2013-04-26,7.0,2.4,5.5,7.0,5.5,4.5,0,4.1
u15,2013-04-27,7.0,2.4,5.5,7.0,5.5,4.5,7.2,4.1
u15,2013-04-28,7.0,2.4,5.5,7.0,3.2,4.5,0,2.9
u15,2013-04-29,7.0,2.4,5.5,7.0,5.5,4.5,13.4,8.5
u15,2013-04-30,7.0,2.4,5.5,7.0,5.5,7.5,19.3,5.2
u15,2013-05-01,7.0,2.4,5.5,7.0,5.5,6.0,7.2,4.1
u15,2013-05-02,7.0,2.4,5.5,7.0,5.5,4.5,7.2,4.1
u15,2013-05-03,7.0,2.4,5.5,7.0,5.5,4.5,7.2,4.1
u15,2013-05-04,7.0,2.4,5.5,7.0,5.5,4.5,7.2,4.1
u15,2013-05-05,7.0,2.4,5.5,7.0,5.5,4.5,0,4.5
u15,2013-05-06,7.0,2.4,5.5,7.0,3.2,4.5,9.3,5.6
u15,2013-05-07,7.0,2.4,5.5,7.0,3.2,6.0,11.2,2.3
u15,2013-05-08,7.0,2.4,5.5,7.0,7.8,4.5,6.0,3.0
u15,2013-05-09,7.0,2.4,5.5,7.0,5.5,4.5,0,1.6
u15,2013-05-10,7.0,2.4,5.5,7.0,5.5,4.5,11.2,3.5
u15,2013-05-11,7.0,2.4,5.5,7.0,5.5,4.5,7.2,4.1
u15,2013-05-12,7.0,2.4,5.5,7.0,5.5,4.5,7.2,4.1
u15,2013-05-13,7.0,2.4,5.5,7.0,7.8,7.5,10.0,2.9
u15,2013-05-14,7.0,2.4,5.5,7.0,5.5,4.5,2.6,3.2
u15,2013-05-15,7.0,2.4,5.5,7.0,3.2,4.5,5.2,5.2
u15,2013-05-16,7.0,2.4,5.5,7.0,5.5,4.5,0,2.8
u15,2013-05-17,7.0,2.4,5.5,7.0,5.5,4.5,7.2,4.1
u15,2013-05-18,7.0,2.4,5.5,7.0,5.5,4.5,7.2,4.1
u15,2013-05-19,7.0,2.4,5.5,7.0,5.5,4.5,7.2,4.1
u15,2013-05-20,7.0,2.4,5.5,7.0,5.5,6.0,7.2,4.1
u15,2013-05-21,7.0,2.4,5.5,7.0,5.5,4.5,7.2,4.1
u15,2013-05-22,7.0,2.4,5.5,7.0,5.5,4.5,7.2,4.1
u15,2013-05-23,7.0,2.4,5.5,7.0,5.5,4.5,7.2,4.1
u15,2013-05-24,7.0,2.4,5.5,7.0,5.5,4.5,7.2,4.1
u15,2013-05-25,7.0,2.4,5.5,7.0,5.5,6.0,0,1.5
u15,2013-05-26,7.0,2.4,5.5,7.0,5.5,4.5,7.2,4.1
u15,2013-05-27,7.0,2.4,5.5,7.0,3.2,4.5,0,1.5
u15,2013-05-28,7.0,2.4,5.5,7.0,3.2,4.5,2.9,3.2
u15,2013-05-29,4.0,2.4,5.5,7.0,5.5,6.0,9.5,3.8
u15,2013-05-30,7.0,2.4,5.5,7.0,3.2,4.5,0,1.2
u15,2013-05-31,7.0,2.4,5.5,7.0,5.5,4.5,0,4.1
u15,2013-06-01,7.0,2.4,5.5,7.0,5.5,4.5,7.2,4.1
u15,2013-06-02,7.0,2.4,5.5,7.0,5.5,4.5,7.2,4.1
u15,2013-06-03,7.0,2.4,5.5,7.0,5.5,4.5,7.2,4.1
u15,2013-06-04,7.0,2.4,5.5,7.0,5.5,4.5,7.2,4.1
u15,2013-06-05,7.0,2.4,5.5,7.0,5.5,4.5,7.2,4.1
u16,2013-03-27,7.0,3.5,6.6,7.1,5.5,5.5,14.1,5.6
u16,2013-03-28,7.0,1,6.6,8.3,7.8,6.0,7.8,8.9
u16,2013-03-29,8.0,1,6.6,8.3,3.2,9.5,8.1,9.1
u16,2013-03-30,8.0,1,6.6,8.3,5.5,9.5,10.6,8.2
u16,2013-03-31,9.0,1,6.6,8.3,6.6,7.5,7.8,5.0
u16,2013-04-01,8.0,7.8,6.6,4.9,6.6,4.5,10.6,9.5
u16,2013-04-02,9.0,1,6.6,8.3,4.4,10.0,5.3,6.6
u16,2013-04-03,8.0,5.5,6.6,6.1,3.2,7.5,10.6,7.1
u16,2013-04-04,8.0,1,6.6,8.3,5.5,4.5,7.8,6.9
u16,2013-04-05,8.0,4.4,6.6,6.6,4.4,8.5,12.3,6.9
u16,2013-04-06,8.0,4.4,6.6,6.6,3.2,8.5,10.4,6.3
u16,2013-04-07,9.0,1,6.6,8.3,3.2,4.5,2.6,7.8
u16,2013-04-08,7.0,3.2,6.6,7.2,5.5,12.0,15.9,6.5
